rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,category,aesthetic_score,is_disruptive,phase
5,Hair Extensions,This hair is wonderful with limited shedding. What's so great about hair is it come with a closure piece to complete the installation. High quality hair!<br /><br />Update Premium Hair:<br />I colored her and it is gorgeous!,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81LIK25rxdL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81LIK25rxdL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81LIK25rxdL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81kiXO5a5JL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81kiXO5a5JL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81kiXO5a5JL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0894D5668,B0894D5668,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-04-23 15:26:13.373,0,False,All Beauty,0.6181983842000001,True,Congruence
3,Scrub,Coarse exfoliate is great for removing rough spots. However scrub has a some sort of greasy film which makes the tub or shower slippery. In addition to leaving a greasy film on skin.. Be careful when using,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/712SlDITVFL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/712SlDITVFL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/712SlDITVFL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71kqX+ahTPL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71kqX+ahTPL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71kqX+ahTPL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07FPS2VFK,B07FPS2VFK,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-05-05 12:11:52.347,0,False,All Beauty,0.4561399631,False,Congruence
3,Red Wig,"Vibrant color lace front Bob wig is very vibrantly colored. The only thing with wig is it needs to be layered with razor scissors for a more natural look.<br /><br />Update: I wore this wig, the wig cap is entirely too big! It's a hump on the top of the wig because it's so large. Not a natural look.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71H1iS0HsXL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71H1iS0HsXL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71H1iS0HsXL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71v-QWSC7wL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71v-QWSC7wL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71v-QWSC7wL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08ZRTBCYC,B08ZRTBCYC,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-05-06 04:48:28.222,0,False,All Beauty,0.48977337,False,Congruence
5,Got2B,Got 2 Be works good at securing wig. Spray is easy to use and does not damage skin when removing. Washing out of hair easily.,[],B08PLFZB89,B08PLFZB89,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-05-07 19:07:56.481,2,False,All Beauty,0.5246779935,False,Congruence
5,Piercing Kit,"Complete piercing kit for a skilled piercer. This kit includes tongue, nose, belly rings and much more. Gloves, needles alcohol pads is also included. Everything needed to start practicing.",[],B08G1CGC3K,B08G1CGC3K,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-05-29 13:18:09.975,0,False,All Beauty,0.3723058892,False,Congruence
5,Feminine Wash,Smells like fresh apples and cleanses female parts thoroughly and restores ph and most of all I feel clean!,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71of+KeESOL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71of+KeESOL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71of+KeESOL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B091DF3MPN,B091DF3MPN,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-06-23 12:11:16.240,3,False,All Beauty,0.6328080033,True,Congruence
5,Scrub,I am the exfoliate queen and this is possibly the best exfoliate I ever seen. The scrub is dry and coarse. Perfect for stubborn ingrown hair in the bikini area. My skin was very smooth afterwards and this product is my go to!,[],B07W6H8CGT,B07W6H8CGT,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-06-23 13:05:26.035,0,False,All Beauty,0.5655982938,False,Congruence
2,Synthetic Wig,Wig is easily tangled. Wig tangled while I was trying it on. Wig is better for Halloween or parties. Not for everyday wear.,[],B095H7XBBX,B095H7XBBX,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-07-07 11:31:24.400,0,False,All Beauty,0.4538572775,False,Congruence
5,Headband Wig,"Silky straight headband wigs does not have combs in wig. However, combs can easily be sown in wig. Wig is straight and can tolerate heat.",[],B095RYVQV4,B095RYVQV4,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-07-22 22:36:00.007,1,False,All Beauty,0.43374158890000003,False,Congruence
5,Wavy Texture,Wavy texture hair that can handles heat well. In addition to works well with a wavy look. Hair is human and feels like it.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/610l+RF-yUL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/610l+RF-yUL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/610l+RF-yUL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61ik-hUzQYL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61ik-hUzQYL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61ik-hUzQYL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B094TYN9WW,B094TYN9WW,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-07-25 14:22:26.852,19,False,All Beauty,0.5787564392,False,Congruence
5,Synthetic Wavy Bundles,"Looks and feels like human hair. The hair is dry and needs oil. However, use a small amount of oil to prevent hair from begin damaged. Can be glued or sewed in. Hair did not tangle.","[{'small_image_url': 'https://m.media-amazon.com/images/I/91Q6Qq3A7WL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/91Q6Qq3A7WL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/91Q6Qq3A7WL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08F4W898P,B08F4W898P,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-07-25 14:57:42.749,0,False,All Beauty,0.5426349457,False,Congruence
5,Human Hair,"Quality hair the only things is there is no 4 inch part as advertised. However, wig is very becoming and has a full lace in the front and a small lace at the nape of the neck.","[{'small_image_url': 'https://m.media-amazon.com/images/I/81R5bPtCdnL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81R5bPtCdnL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81R5bPtCdnL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81X8nEIhNrL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81X8nEIhNrL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81X8nEIhNrL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0956S38K1,B0956S38K1,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-07-25 15:00:02.301,5,False,All Beauty,0.48715885550000004,False,Congruence
5,Big Bouncy,The ultimate big bouncy curly hair. Hair is luscious! Hair needs oil and water 💧 to make curls more defined.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/91nSqk9jhHL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/91nSqk9jhHL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/91nSqk9jhHL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B097CYRN37,B097CYRN37,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-07-28 11:25:58.206,2,False,All Beauty,0.5270948097,False,Congruence
5,Human Hair,"Hair is silky smooth and does not shed. Comes with a 14 inch, 16, inch, and 18 inch bundles which layers very easily and I did razor Hair to blend better. Good quality hair.",[],B085RS26YH,B085RS26YH,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-08-08 11:57:36.260,0,False,All Beauty,0.5536546599000001,False,Congruence
5,Mannequin Bust,"The most attractive mannequin I have ever seen. Mannequin has pierced ears, lashes, pouty lips and comes with a wig cap.","[{'small_image_url': 'https://m.media-amazon.com/images/I/71FEnN3pk2L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71FEnN3pk2L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71FEnN3pk2L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81dPczXLV0L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81dPczXLV0L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81dPczXLV0L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0998BD871,B0998BD871,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-08-19 00:38:20.645,0,False,All Beauty,0.5832067298,False,Congruence
5,Locks,Human hair locks naturally blends in with grown locks. Locks did not unravel. I was able to color locks and lifted with a 50 volume. Definitely recommended!,[],B097T2PS78,B097T2PS78,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-08-19 00:40:30.597,0,False,All Beauty,0.5174578199000001,False,Congruence
5,Lashes,Bulk Mink eyelashes is a makeup artist dream especially when lashes are quality. These lashes fits the bill for quality. Lashes fan out beautifully. As well as is the perfect finish for a glamor face,[],B095XW2M8L,B095XW2M8L,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-09-03 12:32:59.106,0,False,All Beauty,0.6125641818,True,Congruence
5,Lashes,A variable of lashes. Different lengths and thickness. Lashes dose not come with adhesive.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/91y5MbR9ziL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/91y5MbR9ziL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/91y5MbR9ziL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B095GXCTMK,B095GXCTMK,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-09-08 22:29:49.272,0,False,All Beauty,0.4452495902,False,Congruence
5,Dreads,Dreads was added to naturally grown dreads to help with length. Dreads are human hair and healthy. Dreads does not unravel.,[],B095P8B93H,B095P8B93H,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-09-19 19:08:36.951,3,False,All Beauty,0.4471378874,False,Congruence
5,Drill,The convenient nail drill that attach to the belt loop. A simple equipment that shapes nail bed and define nails. Unit is chargeable  and easy to use.,[],B095SHWTG6,B095SHWTG6,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-09-21 22:48:09.370,0,False,All Beauty,0.40838009610000003,False,Congruence
5,Cosplay,This hair is feels like human hair. The perfect bob. Wig does not have a lace but has a combs to secure wig.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/81YfiZGT-HL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81YfiZGT-HL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81YfiZGT-HL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81i8Xd3oYyL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81i8Xd3oYyL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81i8Xd3oYyL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B094VSZNNK,B094VSZNNK,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-10-03 07:14:45.403,0,False,All Beauty,0.6028110287,True,Congruence
5,Bundles and Babes,Quality hair that has minimal shedding. Hair does not have a odor. Hair is very textured and can handle heat.,[],B08HQSGMJY,B08HQSGMJY,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-10-12 23:08:15.986,0,False,All Beauty,0.5530664907,False,Congruence
5,Lashes,Daily look lashes. Lashes is not dramatic and is office ready. As well as interview ready. Lashes requires adhesive.,[],B096TLFYGC,B096TLFYGC,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-10-13 14:29:25.821,0,False,All Beauty,0.5228585183,False,Congruence
5,Dreads,These dreads are thick and blends in with natural dreads. Comes with tools needed to conceal natural hair. No one knows I added dread extensions because dreads looks so natural.,[],B09BZ88M2M,B09BZ88M2M,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-10-30 13:24:33.767,0,False,All Beauty,0.5648806837,False,Congruence
2,613 Blonde,This bob wig is a little all over the place. There is not a shape. Wig is great for learning how to cut the perfect bob.,[],B09CGY82XV,B09CGY82XV,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-10-30 13:25:43.489,0,False,All Beauty,0.4847073317,False,Congruence
5,Mannequin,Perfect learning tool to learn how to align brows. I would not recommend for use with a microblading needle. Mannequin head brows did puncture.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/718njZyvbnL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/718njZyvbnL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/718njZyvbnL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B099W2R5FN,B099W2R5FN,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-10-30 13:31:13.036,0,False,All Beauty,0.5287765558,False,Congruence
5,Layered Hair,This wig has layer upon layer wavy gorgeous hair. Hair is silky and has a lace front.,[],B098SNC6S6,B098SNC6S6,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-11-06 21:13:49.131,0,False,All Beauty,0.5810227108,False,Congruence
3,Shed Central,This wig sheds quite a bit. Pink color is vibrant. Part can be worn in the middle or on the side.,[],B097DRRT82,B097DRRT82,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-12-04 17:44:37.396,0,False,All Beauty,0.49961565350000003,False,Congruence
5,Human Hair Unit,This beautiful unit is wavy and can withstand high heat temperatures. Wig does not have a full lace but can be custom fit to your head,[],B09CD3N31K,B09CD3N31K,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-12-19 18:39:42.688,0,False,All Beauty,0.561456994,False,Congruence
5,Draw String Bonnet,Draw string bonnet helps bonnet stay in place throughout the night. While protecting hair.,[],B094QV3NVP,B094QV3NVP,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-12-24 16:52:13.868,1,False,All Beauty,0.4697071464,False,Congruence
4,Hard Wax,"This wax machine is a hard wax. Do not use with strip. This kit comes with wax and spatulas to apply, the wax pot has a lid.",[],B097MPFN1Y,B097MPFN1Y,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-12-25 12:02:23.612,0,False,All Beauty,0.4150350474,False,Congruence
3,613 Blonde,"The current trend! Although this wig is thin, I had to add bundles to make unit glorious! Hair quality is just okay.",[],B09D8D6KWQ,B09D8D6KWQ,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-12-25 12:17:36.280,0,False,All Beauty,0.6086465703,True,Congruence
5,Wavy Bundles,Wavy bundles are good quality. Bundles can be teased to makes hair bigger.,[],B09LXDDCMR,B09LXDDCMR,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2021-12-27 22:40:45.213,0,False,All Beauty,0.6141539014,True,Congruence
3,Not a full lace,Unit does not have a full lace. In fact the lace that is on the unit is thick and hard to blend. Unit is just okay.,[],B09M7WMGQH,B09M7WMGQH,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2022-01-19 02:00:48.205,0,False,All Beauty,0.48137275350000003,False,Congruence
5,Tangle Free,Silky straight hair without a middle part. A part can be created. Unit does include a lace. Does not shed.,[],B09P4YRKHB,B09P4YRKHB,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2022-03-10 11:53:11.363,0,False,All Beauty,0.5744975014,False,Congruence
5,Scrub,Awesome scrub for legs makes skin feel silky smooth.,[],B09KX5N1DR,B09KX5N1DR,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2022-03-24 01:02:14.841,0,False,All Beauty,0.5662858001000001,False,Congruence
5,Dramatic Flare,The dramatic look. Definitely  brings out the eyes. Love lightweight and reusable.,[],B09JC9BLXP,B09JC9BLXP,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2022-04-18 04:50:50.908,1,False,All Beauty,0.6056764681,True,Congruence
3,Dramatic Lashes,These dramatic lashes is eye catching. Lashes was a little long and I had to cut a few of the pairs down some. Overall lashes are great quality.,[],B09NLDJXL5,B09NLDJXL5,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2022-07-24 01:28:37.916,0,False,All Beauty,0.5534922984,False,Congruence
5,Face wash,Face wash is lightweight and translucent. A very mild wash. Does clean face and mild enough for a teenager to use.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/61FUfeFo+JL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61FUfeFo+JL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61FUfeFo+JL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0B1M8SBML,B0B1M8SBML,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2022-09-04 10:55:34.639,0,False,All Beauty,0.5768151915,False,Congruence
5,Headband,One of the most convenient units ever! Simply brush natural hair back. Apply unit on head and secure wound the Velcro straps.,[],B0BBM276SL,B0BBM276SL,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2022-12-11 23:29:05.778,0,False,All Beauty,0.5504127443,False,Congruence
5,Moisturizer,Gentle enough for my 9 year old daughter. Hydrate skin and prevent dry flaky buildup. Nice easy to read packaging.,[],B0B1M7JRHY,B0B1M7JRHY,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2023-01-15 12:55:01.758,0,False,All Beauty,0.5998384714,False,Congruence
5,Body Wave,Body wave has ear to ear lace. Comes with a extra band to help secure wig. Hair can be straightened.,[],B0B1M771DJ,B0B1M771DJ,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2023-01-29 11:51:50.944,0,False,All Beauty,0.5943603590000001,False,Congruence
5,613,"613 blonde wig has cascading waves. Unit has precut sideburns. Had to tint lace, lace did good with chemicals and did not deteriorate. Hair is great quality.",[],B09VKYY8YS,B09VKYY8YS,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2023-01-29 11:56:54.313,0,False,All Beauty,0.594693139,False,Congruence
5,Colorful,Vibrant burnt orange hair is a great unit for the summer. Unit is lightweight ear to ear lace. Great unit.,[],B09C5WY6TG,B09C5WY6TG,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2023-02-07 00:29:29.788,0,False,All Beauty,0.5665379421,False,Congruence
5,Straight,"Silky straight human hair unit that does not shed. Unit does not have a permanent center part. However, a part can be plucked into unit. Great quality hair.",[],B0B2LLKFN8,B0B2LLKFN8,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2023-03-16 01:04:51.080,0,False,All Beauty,0.4824681536,False,Congruence
5,99J,Rich and vibrant burgundy unit! Unit is silky straight no tangling. Adjustable straps at the nape of unit. Ear to ear lace. Lace can be dyed to match skin color.,[],B0BVLF1PRL,B0BVLF1PRL,AEJU3Z6HDAERETMYI2CXBQVPPDFA,2023-04-24 11:36:35.381,0,False,All Beauty,0.532234969,False,Congruence
2,Not for me,"Do not like it. It barely spun or you have to use it with a very very small section of hair. Well, it's easy to use but I guess it's great for people with short hair.",[],B07PPLGRM2,B07PPLGRM2,AEJUJLXYEFXUHS4YQTETBDYWZUXA,2019-08-25 17:44:12.295,1,False,All Beauty,0.4351517943,False,Utilitarian
4,Parabens and Sulfate Free hair conditioner,"I like this hair conditioner. It smells ok. After first use, my hair was very soft and smooth. It is so easy to rinse off too.",[],B086S4TF6W,B08WCG4JCC,AEJUJLXYEFXUHS4YQTETBDYWZUXA,2020-09-14 17:00:38.942,0,False,,0.5749842498000001,False,Utilitarian
